Date,Open ,High,Low ,Close_Price,Active_Adresses,Age_Destroyed,Network_Profit_Loss,NVT_Ratio,Realized_Value,Token_Age_Consumed,Token_Circulation,Velocity,Whale_Transaction_Count_100K,Exchange_Balance,Dev_Activity,Mean_Age,Mean_Dollar_Invested,Exchange_Percentage_Of_Supply,Exchange_In_Out_Flow,Exchange_Inflow,Exchange_Outflow,Transaction_Volume,Transaction_Volume_Loss,Transaction_Volume_Profit,Transaction_Volume_Profit_Loss,MVRV_Ratio,HoldersDistr_0.001_0.01,HoldersDistr_0.01_0.1,HoldersDistr_0.1_1,HoldersDistr_1_10,HoldersDistr_10_100,HoldersDistr_100_1K,HoldersDistr_1K_10K,HoldersDistr_10K_100K,HoldersDistr_100K_1M,HoldersDistr_Total
2013-05-08,109.6,115.78,109.6,113.566,102388,2400160.748,912239.8209,62.7329024,500037852.7,2400160.748,11130441.56,4.136843364,67,155.5273651,12,437.2322003,51.61540709,2.027504372,155.5273651,47399.07985,47243.55248,733983.15,219188.6629,288712.0619,1.317185196,2.494763239,193147,189481,108090,104626,82930,9949,1292,94,1,1632826
2013-05-09,113.2,113.46,109.26,112.67,81894,3536677.168,258916.5038,71.02906603,500828219.1,3536677.168,11134541.56,3.667287976,49,-9806.232796,9,437.7533934,52.35530445,1.938687419,-9806.232796,39955.50951,49761.74231,574885.3628,264081.1087,226185.9948,0.856501989,2.461773022,193800,190643,109421,105507,82985,9934,1288,94,1,1637741
2013-05-10,112.799,122,111.551,117.2,84293,3847734.665,-584847.6676,61.04345509,500766643.3,3847734.665,11138841.56,3.858374231,92,1207.722719,19,438.2387826,52.82164145,1.94878146,1207.722719,39684.4125,38476.68978,704052.8618,254814.8177,313492.0644,1.230274076,2.556272108,194511,191374,110603,105972,83175,9970,1282,94,1,1642944
2013-05-11,117.7,118.679,113.01,115.243,80910,8663505.643,2695468.006,72.41809142,503991017.7,8663505.643,11143391.56,3.75043634,68,4140.896457,9,438.282181,53.19458042,1.985145854,4140.896457,33907.35092,29766.45446,577101.3824,241884.8643,212257.0919,0.877512913,2.546712121,195023,191639,109702,105700,83357,9962,1289,94,1,1643947
2013-05-12,115.64,117.449,113.435,115,69605,2050397.628,756805.5961,90.2703528,505234440.1,2050397.628,11147591.56,3.75187256,51,-6745.710474,12,438.9329381,53.85874704,1.923885208,-6745.710474,28033.90918,34779.61965,463323.1355,145621.2617,151754.9936,1.042121129,2.520659172,195395,193134,110861,106117,83397,9936,1291,94,1,1649266
2013-05-13,114.82,118.699,114.5,117.98,82796,2091575.574,838018.7813,76.52567719,506580077.8,2091575.574,11151941.56,4.588498193,64,-5436.800017,9,439.573984,54.4838547,1.874382716,-5436.800017,32384.09329,37820.89331,668673.125,151851.8012,253460.669,1.669131792,2.542946118,195715,192825,112085,107574,83416,9884,1292,94,1,1654363
2013-05-14,117.98,119.8,110.25,111.5,83659,3839787.154,585065.8246,55.78000941,507617335.6,3839787.154,11155791.56,3.365409387,62,-12462.37843,3,440.0779147,54.99987696,1.762023659,-12462.37843,52926.13122,65388.50965,673069.1881,247904.3398,281754.2618,1.13654429,2.545528014,196311,193428,112785,108576,83390,9802,1292,94,1,1658834
2013-05-15,111.4,115.81,103.5,114.22,84631,6791912.996,1102533.31,43.47999323,509120109.2,6791912.996,11159316.56,2.456137173,53,-22988.01241,9,440.3301131,55.3459189,1.555468683,-22988.01241,53878.8354,76866.84781,630377.5644,276450.9255,271173.3882,0.980909678,2.398934208,196799,194335,113467,108369,83477,9688,1301,94,1,1661657
2013-05-16,114.22,118.76,112.2,118.76,84110,2624262.462,626395.1022,56.93085038,510212064.5,2624262.462,11163016.56,3.091941769,35,-41264.85047,14,440.9489153,55.95267645,1.185296314,-41264.85047,38907.60542,80172.45588,606268.7795,202012.4592,284817.7466,1.409901883,2.421192973,197295,195646,114231,109465,83023,9622,1305,94,1,1668610
2013-05-17,118.21,125.3,116.571,123.015,78406,2594044.165,1516392.295,61.06355264,512216336.5,2594044.165,11167041.56,3.746476385,116,-8892.764775,12,441.5575081,56.41436868,1.105235065,-8892.764775,42766.40878,51659.17356,685139.5914,220945.6905,362293.0202,1.639737889,2.501510548,197428,196338,115264,109273,82883,9659,1309,94,1,1670351
2013-05-18,123.5,125.25,122.3,123.498,68327,6758986.346,3261629.803,83.97782442,515950013.9,6758986.346,11170766.56,4.48434694,113,-3495.641099,8,441.805022,56.72862632,1.073573754,-3495.641099,21954.84886,25450.48996,596509.7714,171874.1515,263557.6381,1.533433828,2.551623384,197909,197521,116433,108901,83052,9724,1306,94,1,1673966
2013-05-19,123.211,124.5,119.571,121.99,64188,1366253.908,458198.2768,94.4527011,516904514.9,1366253.908,11174666.56,3.290350954,36,-5677.62615,14,442.528395,57.44507294,1.022391059,-5677.62615,16670.90092,22348.52707,389280.289,167587.074,147731.0441,0.88151813,2.546069869,198618,198491,117007,108064,83038,9728,1307,94,1,1676586
2013-05-20,122.5,123.621,120.12,122,71627,2195954.893,842924.9864,78.77359751,518154440.2,2195954.893,11177891.56,3.492591145,33,-5497.39182,17,443.2041181,58.07063767,0.972915146,-5497.39182,19460.46095,24957.85277,495595.0512,197043.4407,215754.5155,1.094959136,2.531116469,199014,198899,117390,108817,82766,9745,1305,95,1,1679259
2013-05-21,122.02,123,121.21,122.88,82536,2130822.285,708119.9603,74.78124643,519330159.3,2130822.285,11181666.56,4.050664948,46,-2784.856814,13,443.8637554,58.68379193,0.947681123,-2784.856814,23192.26771,25977.12453,605675.7137,228739.3484,242664.4349,1.06087753,2.534842203,199361,198484,118201,110192,82485,9760,1307,96,1,1682408
2013-05-22,122.89,124.001,122,123.889,74756,2587240.713,1152426.172,75.92343941,520967352.4,2587240.713,11185566.56,4.495646074,88,-7135.73246,51,444.4775305,59.27685408,0.883556592,-7135.73246,23604.61041,30740.34287,662329.6941,200670.936,306446.0161,1.527107124,2.554864785,200065,199144,119377,110842,82265,9741,1307,98,1,1686432
2013-05-23,123.8,126.934,123.1,126.7,83222,2194105.252,999031.2316,71.28547886,522510077.8,2194105.252,11189916.56,4.01295736,150,-1616.032312,22,445.1084732,59.83825564,0.868771254,-1616.032312,19104.42957,20720.46188,629927.1428,135158.803,333155.2723,2.464917303,2.600124553,200590,200102,120283,110913,82067,9783,1306,97,1,1689691
2013-05-24,126.3,133.85,125.719,133.2,84913,2950197.473,2381857.912,55.50393949,525435597.3,2950197.473,11194141.56,3.47959839,71,-3795.551319,23,445.6767404,60.06323468,0.834536767,-3795.551319,19902.73772,23698.28904,701772.1141,119748.161,437038.4533,3.649646472,2.692423041,201236,200320,120565,109571,81942,9792,1318,97,1,1690340
2013-05-25,133.1,133.219,128.9,131.98,69588,14271095.55,6186621.888,60.30113799,532177523.6,14271095.55,11198266.56,3.467111959,144,-2202.599425,15,445.2379845,59.59871732,0.814560246,-2202.599425,12304.22822,14506.82764,643862.5408,226830.4347,260509.7915,1.148478121,2.719568655,201781,201379,117557,109166,81921,9789,1328,94,1,1689306
2013-05-26,131.986,136,130.615,133.48,69620,801058.8716,589639.1501,129.238576,533310583.9,801058.8716,11202341.56,4.133569753,38,-373.2105357,27,446.0043337,60.34752171,0.810932399,-373.2105357,10547.6538,10920.86433,358295.9645,95610.09153,178595.9212,1.86796099,2.738534843,202275,200872,115138,109372,81951,9771,1329,94,1,1688015
2013-05-27,133.5,135.465,124.7,129.745,73952,2865742.674,1000289.855,82.59898629,535012098.5,2865742.674,11206741.56,4.375411703,106,4167.978377,10,446.5733192,60.89251508,0.847805716,4167.978377,27502.95366,23334.97528,593640.5564,223656.5137,246618.6457,1.10266695,2.730185087,202543,200419,116396,110111,81932,9793,1327,95,1,1690880
2013-05-28,129.77,130.58,125.6,129,76189,2809874.988,750110.9514,78.21410375,536269632.5,2809874.988,11210691.56,4.442201695,175,-5038.627162,3,447.1651449,61.5515691,0.80256216,-5038.627162,25875.93651,30914.56368,636715.767,242263.2939,244468.6759,1.009103244,2.647813658,203046,201122,117171,110536,81759,9820,1330,95,1,1694041
2013-05-29,129,132.59,127.662,132.3,80522,4919396.755,2029226.716,69.0623035,538843477.4,4919396.755,11214891.56,4.161766557,41,-3854.168093,12,447.5588413,61.89285359,0.767895078,-3854.168093,20507.27569,24361.44378,675821.0815,165204.6574,325274.8676,1.968920687,2.662647867,203361,201195,118074,111094,81729,9831,1335,95,1,1696437
2013-05-30,132.25,132.25,127,128.799,78182,4348388.341,1693081.066,62.75331587,541139532.2,4348388.341,11219366.56,3.234272996,56,-2684.785978,70,447.9925377,62.1018435,0.743658867,-2684.785978,17056.83612,19741.62209,578240.2698,233908.1845,246271.466,1.052855275,2.677434074,203560,201765,118977,110448,81548,9840,1339,95,1,1698410
2013-05-31,128.799,129.9,126.4,129,75446,7848505.304,1490526.941,85.0297509,543192506.8,7848505.304,11223741.56,4.553288519,83,485.6220967,10,448.1184388,62.63974031,0.74769573,485.6220967,19971.2497,19485.6276,601024.148,240536.6626,234902.1131,0.976575091,2.636721982,203836,201962,119976,111035,81447,9838,1343,96,1,1700897
2013-06-01,128.815,129.78,127.199,129.3,67760,2431257.915,887053.6139,102.9341065,544764848.4,2431257.915,11229066.56,4.03889369,59,1179.794781,21,448.6891756,63.24917313,0.757847776,1179.794781,15290.86041,14111.06563,440602.3193,173732.3049,197040.6374,1.134162339,2.633110489,204189,202210,120805,110895,81493,9864,1338,96,1,1702632
2013-06-02,129.3,129.4,115.05,122.292,65817,3288614.46,569123.5733,77.42963673,545949672.8,3288614.46,11234041.56,2.648345652,44,-2272.014319,30,449.1975182,63.7955145,0.737287791,-2272.014319,19581.83924,21853.85356,384240.7944,185819.2158,140918.3894,0.758362846,2.540189176,204215,203189,119450,109997,81475,9877,1340,95,1,1702696
2013-06-03,122.5,122.5,116,122.222,79845,2898030.668,316540.9086,71.24964168,546909046.7,2898030.668,11239366.56,4.450919718,110,4216.434217,33,449.7266148,64.35542153,0.774453352,4216.434217,41939.91647,37723.48225,702116.0678,295168.0626,277026.1706,0.938537077,2.457386638,204565,203357,116748,109756,81238,9942,1337,94,1,1701635
2013-06-04,120.737,123.84,119.1,121.42,78629,5696872.036,1011413.75,73.74074734,548568207.2,5696872.036,11244691.56,3.876639323,79,2845.775107,40,450.0067662,64.96268656,0.799394325,2845.775107,44604.45392,41758.67881,591146.8904,240511.7843,235036.4812,0.977234782,2.480571963,205020,203313,116851,109488,81134,9942,1337,94,1,1702329
2013-06-05,121.4,123.469,119.899,121.65,78652,9936657.633,1658632.902,71.80050502,550787247.8,9936657.633,11249291.56,3.967998596,131,-4188.68281,22,449.9392403,65.25644734,0.76183236,-4188.68281,24603.75158,28792.43439,621683.2752,233567.2338,270441.3931,1.157873854,2.459564398,204380,204276,116827,109216,81247,9962,1332,96,1,1703563
2013-06-06,121.9,123.1,117.25,118,73256,9671649.198,2656855.573,57.49626437,553992389.5,9671649.198,11253816.56,3.578195622,99,-2029.259298,18,449.8987223,65.31041412,0.743494295,-2029.259298,14899.05491,16928.31421,700364.7557,268954.9839,255710.0171,0.950753964,2.446630881,204642,204886,117635,108997,81356,9953,1346,97,1,1705418
2013-06-07,118.97,119,106.42,111.5,73768,5385783.099,-328097.4531,63.65593709,554121886.9,5385783.099,11257841.56,3.492587301,70,9945.134821,16,450.2592767,65.83857795,0.831568097,9945.134821,40654.7425,30709.60768,617679.9255,378507.9523,157218.597,0.415364053,2.316985703,205086,205557,116934,108271,81385,10023,1339,97,1,1705695
2013-06-08,111,111.415,107.3,108.3,58257,2495621.03,-326127.5746,87.84101909,554295314.3,2495621.03,11262366.56,2.80760393,17,-3765.476677,11,450.8565635,66.62915615,0.797799838,-3765.476677,20332.4795,24097.95618,359971.5138,203456.6487,105849.9002,0.520257759,2.217276859,205478,206235,116768,107659,81477,10003,1334,97,1,1706446
2013-06-09,107.892,108.99,88.5,100,56600,8386552.623,-1176989.149,56.95556069,553521407.9,8386552.623,11266341.56,3.253202321,17,7466.997167,20,450.9529187,67.18409496,0.863795393,7466.997167,52875.60776,45408.61059,643513.7863,318171.9529,189946.3435,0.596992732,2.03617035,205515,206483,116735,107095,81576,10007,1328,97,1,1706932
2013-06-10,100.437,110.101,95.002,106.35,60963,1645770.86,191720.5207,69.4124568,554165945.9,1645770.86,11270691.56,2.865354312,28,-5405.176482,13,451.632667,67.90188209,0.815504198,-5405.176482,29327.69503,34732.87151,465255.4621,188131.6024,205773.0058,1.093771611,2.106552969,205857,206807,117328,107388,81479,10008,1334,97,1,1709122
2013-06-11,106.35,109.6,104,108.9,66609,7041020.194,1448963.383,71.96391015,556096162.1,7041020.194,11275191.56,3.524203985,34,3381.50269,24,451.8277415,68.43850341,0.845169371,3381.50269,34847.42417,31465.92148,552166.7035,165161.628,261999.7443,1.586323333,2.15445925,206233,207723,118442,108743,81421,10036,1327,97,1,1714059
2013-06-12,109,111.787,106.734,108.15,63763,1533344.966,322173.4879,68.54666611,556971231.8,1533344.966,11280266.56,3.160819765,21,918.0899826,8,452.4883032,69.13558596,0.852928032,918.0899826,34886.23524,33968.14526,520154.9766,175361.3112,254721.9174,1.452554818,2.181628951,206543,207794,119265,109432,81329,10011,1329,97,1,1716559
2013-06-13,108.776,110.3,100.53,104,66341,2071814.726,-357715.7192,65.55933851,557118520.6,2071814.726,11284916.56,3.322561511,43,-1589.754026,9,453.1180612,69.89120712,0.838489155,-1589.754026,38330.5578,39920.31183,571922.0218,277118.4307,200222.53,0.722516108,2.166246499,206378,208524,120286,110158,81395,9999,1330,97,1,1719763
2013-06-14,103.949,104.7,98,99.9789,75762,6162212.807,-495782.4845,55.44800903,557079786.7,6162212.807,11289416.56,3.382549607,39,158.7456572,20,453.3913987,70.44810993,0.839561076,158.7456572,38632.08511,38473.33945,688699.4182,393091.4776,190483.0105,0.4845768,2.043771025,206873,208611,120920,110590,81182,10003,1331,97,1,1721403
2013-06-15,100,103.7,98,99.9881,53810,2574034.496,-173723.3713,78.74308382,557346285.5,2574034.496,11293741.56,2.725097814,16,414.431848,30,453.9896537,71.25979363,0.842909133,414.431848,27584.34892,27169.91708,390847.665,209593.5117,140399.7016,0.669866641,2.024624625,207068,209120,121574,109457,81189,10020,1330,97,1,1721880
2013-06-16,99.8,101.6,98.9466,99.51,48785,2993226.076,90436.154,84.30844689,557899272.9,2993226.076,11298366.56,3.555704328,27,-2133.426894,21,454.5386876,71.9941907,0.823681473,-2133.426894,24606.71273,26740.13962,476508.0175,221848.3893,127173.6519,0.573245775,2.023212765,207375,209596,122296,108560,81302,9996,1330,97,1,1722972
2013-06-17,99.9,102.21,99,101.7,56902,1184277.545,-136504.2196,76.09135712,558128938.8,1184277.545,11301991.56,3.707310289,16,17029.07292,24,455.2879564,72.79257847,0.974090491,17029.07292,48823.47555,31794.40263,550653.7297,158420.4677,264040.2937,1.666705683,2.031623763,207412,210128,123096,110310,81284,9998,1330,97,1,1726624
2013-06-18,101.95,111.111,101.033,107.4,63562,1734427.24,349365.5236,67.29659777,558844692.2,1734427.24,11305491.56,3.585260914,27,-11693.44427,33,455.9934549,73.43749374,0.870357386,-11693.44427,44309.94999,56003.39426,602305.8869,202405.2318,265481.5316,1.311633742,2.104393941,207725,210988,124308,110537,81162,9999,1332,97,1,1729533
2013-06-19,107.05,110.225,105.755,108.25,69145,2716474.845,503806.2992,79.05021623,559715085.1,2716474.845,11308891.56,3.782572303,17,-7003.161439,26,456.6159937,74.1362361,0.808169562,-7003.161439,22604.62012,29607.78156,541133.2446,194898.9068,219154.4499,1.12445192,2.136512701,208052,211390,125630,110773,81159,10003,1330,98,1,1732153
2013-06-20,108.251,114.3,107.5,110.15,67644,1934165.555,797074.9536,68.6228614,560941634.9,1934165.555,11312741.56,4.140730285,64,189.3491022,9,457.2894524,74.74938375,0.80956829,189.3491022,25257.33198,25067.98287,682615.2486,190679.1582,353912.7513,1.856064158,2.157204983,208383,212223,125984,109370,81049,10018,1331,98,1,1732649
2013-06-21,111.29,114.99,107.685,109.5,69098,1657962.163,161850.6874,70.16147242,561566746.3,1657962.163,11316941.56,4.005444965,48,-5986.733003,6,457.9730406,75.41726643,0.756367213,-5986.733003,43167.89098,49154.62398,646072.3391,294204.3453,238047.3253,0.809122398,2.101883336,208767,213253,125551,108720,81039,9983,1342,98,1,1733342
2013-06-22,109.5,109.956,107.514,108.3,58577,1741697.077,-118535.1207,98.61281915,561926107.4,1741697.077,11321341.56,3.465321733,21,68.22224927,24,458.6410089,76.09514366,0.756675852,68.22224927,12751.11862,12682.89637,397839.6652,185263.8517,139343.6702,0.752136312,2.056660082,209132,213893,125304,108400,81005,9960,1350,98,1,1734378
2013-06-23,108.2,108.8,106.234,107.6,52067,1833320.228,-20375.14657,105.5214653,562349400,1833320.228,11325466.56,2.874754975,23,-4468.480025,29,459.3119057,76.87110577,0.716945101,-4468.480025,11538.66329,16007.14331,308543.3022,158859.7828,95173.83938,0.599105939,2.055465352,209461,214384,124120,108100,81118,9924,1345,98,1,1734329
2013-06-24,107.9,108.334,100.98,102.737,64862,3192796.135,158351.615,76.14442886,562898158.9,3192796.135,11329216.56,3.840428557,50,-246.2896688,31,459.877879,77.50931157,0.714533857,-246.2896688,23419.34659,23665.63626,571401.5782,297798.473,155289.5415,0.521458488,1.997454755,209248,214492,124223,109136,81004,9925,1350,98,1,1735844
2013-06-25,102.09,106.47,101.01,103.95,61381,6022573.327,372007.8706,67.50378718,563686288.8,6022573.327,11333141.56,4.056176676,88,3625.576069,49,460.1870171,77.78890554,0.746277311,3625.576069,23701.42095,20075.84488,680987.3399,278607.3269,255255.1586,0.916182505,2.01239054,209469,215703,124540,109853,80861,9965,1344,97,1,1738781
2013-06-26,103.329,105.489,102.792,104,64996,3083332.962,291354.5682,71.82045684,564431019.5,3083332.962,11337491.56,3.672642359,59,-5622.522901,12,460.7383142,78.36927107,0.696398676,-5622.522901,16305.87123,21928.39414,579758.9376,241565.1229,250916.6357,1.038712181,1.999628909,209777,216161,125463,110831,80794,9975,1347,98,1,1741934
2013-06-27,104,104,101.1,101.437,61024,3572908.339,114421.9738,75.32280813,564974543.4,3572908.339,11341666.56,3.420261674,44,-2539.341155,19,461.2534915,79.04017047,0.673752835,-2539.341155,16744.15614,19283.49729,515002.9376,284812.2975,131435.5718,0.461481379,1.98166624,210178,216708,126702,111244,80836,9987,1349,98,1,1745232
2013-06-28,101.737,101.737,92.333,94.6492,68612,5728498.887,-543604.2885,73.87917904,564852263.4,5728498.887,11345891.56,4.026848992,31,-280.8815928,5,461.5766442,79.81363187,0.671026318,-280.8815928,20863.79613,21144.67773,618417.7002,370303.9096,127257.3093,0.343656402,1.873698334,210499,217066,126911,110871,80633,10006,1348,98,1,1746177
2013-06-29,94.66,99.99,93,94.994,60980,6910713.397,65513.46922,83.3144359,565349190,6910713.397,11350116.56,3.540794242,5,3008.393089,7,461.7957602,80.46717063,0.697281927,3008.393089,18414.75633,15406.36324,482370.5152,207550.6688,163230.147,0.786459268,1.832635468,210432,217953,128454,109857,80724,10001,1341,98,1,1748202
2013-06-30,94.999,98.1223,94.2223,96.614,50492,3717028.472,-337316.6406,85.56187862,565380721.1,3717028.472,11353941.56,2.882097648,30,724.8378364,0,462.3126369,81.17074389,0.703431041,724.8378364,23047.42157,22322.58373,382450.3248,144430.0173,176917.9564,1.224938968,1.827761145,210691,218632,129346,109447,80792,9999,1344,97,1,1750402
2013-07-01,97.51,97.6649,86.2972,88.05,68676,15256231.58,644507.5718,57.03471348,566394645.3,15256231.58,11357866.56,4.10292902,43,-2837.296785,23,461.8094681,81.53289491,0.678207057,-2837.296785,32975.25891,35812.5557,817055.3945,452243.6909,180130.2939,0.398303608,1.788978447,210870,218708,129575,111086,80383,9984,1349,97,1,1752250
2013-07-02,88.05,92.3,87.51,90.134,64157,7050836.024,315550.8935,61.74413774,567058615.1,7050836.024,11361691.56,3.775792635,20,1178.297647,36,462.0332498,82.09218643,0.688349528,1178.297647,21787.15074,20608.85309,694792.9455,254386.1588,294467.5839,1.157561344,1.725427431,211140,218396,129150,112121,80306,9986,1342,97,1,1753220
2013-07-03,90.405,90.9812,76.9792,77.53,66023,9329412.007,-1233140.582,55.47973553,566223767.7,9329412.007,11366291.56,3.836870595,20,1288.967476,15,462.0252639,82.85814401,0.699411213,1288.967476,39147.40281,37858.43533,786070.6158,475316.5853,167703.0478,0.352823892,1.697341361,211371,219032,130268,112943,80279,9981,1351,97,1,1756615
2013-07-04,78.89,83.105,72,80.5258,60868,3970726.223,-1581471.116,59.27876315,564968908.4,3970726.223,11370416.56,4.324618433,25,-5051.421746,12,462.5082534,83.65030885,0.654731474,-5051.421746,34213.74601,39265.16776,829516.5156,319880.67,249038.5374,0.77853575,1.568232331,211677,219783,130842,113472,80301,9984,1340,98,1,1759428
2013-07-05,79.99,80,65.526,68.431,60509,7579805.616,-4796243.478,45.39158912,560516092.4,7579805.616,11375066.56,3.73397599,46,4677.966464,0,462.6526299,84.43323811,0.695588566,4677.966464,50393.0841,45715.11764,935728.981,576961.644,247176.7662,0.428411089,1.480332291,211981,220072,131666,114327,80158,10053,1342,96,1,1762170
2013-07-06,68.505,75,66.82,70.2773,56535,3335892.643,-3184272.935,55.79422248,557657507.6,3335892.643,11379741.56,3.295033919,65,616.346162,0,463.1691968,85.22004554,0.700718976,616.346162,19625.55859,19009.21242,672052.2802,320634.4479,276927.0638,0.86368469,1.369353158,212301,220386,130031,112502,80044,10060,1336,97,1,1759683
2013-07-07,68.749,74.5611,66.62,74.5611,48719,1999174.263,-1176902.789,77.40401495,556803463.9,1999174.263,11384391.56,4.254581736,44,-2046.658481,12,463.8042015,86.05772322,0.682455006,-2046.658481,23289.72914,25336.38763,625753.3857,228208.5218,256599.7199,1.124409018,1.377045516,212632,221108,130401,111083,80212,10047,1334,97,1,1760424
2013-07-08,76.5,80,72.6,76.516,63045,2740649.17,437407.5427,63.45167723,557611150,2740649.17,11389191.56,4.496235972,25,1178.420245,17,464.3678781,86.69651579,0.692514213,1178.420245,27699.73126,26521.31102,807047.111,280068.3074,353193.6304,1.261098172,1.526316181,212701,221426,130721,112926,80061,10063,1332,97,1,1763607
2013-07-09,76,78.3,72.52,76.694,67986,2091683.865,-410414.5898,60.78820914,557550147.3,2091683.865,11393816.56,5.898950679,12,-4353.35221,9,464.9955993,87.5036012,0.654025082,-4353.35221,23483.75181,27837.10402,1105667.742,391272.7524,370237.0684,0.9462378,1.509857208,213032,221785,129795,114193,80031,10062,1329,97,1,1764962
2013-07-10,76.72,87,76.2,86.76,64858,7745713.564,1621379.217,52.24498746,559557491.1,7745713.564,11398691.56,4.738543024,19,6567.921004,15,465.1169798,87.79263978,0.711365324,6567.921004,40433.02476,33865.10375,1033844.451,242444.4781,562622.7423,2.320625104,1.56980724,213266,222823,131555,114886,80227,10044,1330,97,1,1768824
2013-07-11,88,90.28,85.0799,88.98,73357,3156819.472,608481.6748,61.71847164,560544322.4,3156819.472,11403041.56,5.469443261,19,-1214.999679,11,465.6625083,88.24822941,0.700438905,-1214.999679,34473.65839,35688.65807,1010528.731,319013.646,447600.8937,1.403077578,1.733250627,213499,223668,132761,114914,80294,10049,1333,96,1,1771691
2013-07-12,88.979,104,88.166,93.5949,78451,6351307.199,2198183.017,54.42828535,563110562,6351307.199,11406891.56,4.704411521,42,6222.686862,22,465.9483875,88.2820737,0.754754491,6222.686862,38019.02857,31796.3417,985934.2758,340151.3143,484343.0302,1.423904627,1.873625967,213857,224298,133990,114576,80195,10082,1328,96,1,1773916
2013-07-13,93.9899,98.25,88.0622,98.1339,63116,5134121.595,1746406.746,61.8191009,565222562.2,5134121.595,11410816.56,4.54885311,50,444.2131394,7,466.3379987,88.61454051,0.758387789,444.2131394,38710.43855,38266.22541,839645.4761,328771.0799,347532.899,1.057066513,1.806391923,214187,224779,133085,113512,80397,10097,1325,97,1,1773479
2013-07-14,98.7,98.7,92.86,94.6913,48402,1051022.875,328246.2918,78.84153468,565964281.3,1051022.875,11415116.56,3.707640311,23,-2063.895435,16,467.0700712,89.38687222,0.740021738,-2063.895435,22053.42151,24117.31694,536812.817,203178.253,202364.3843,0.995994312,1.853657699,214411,225278,132722,113431,80630,10092,1330,96,1,1774543
2013-07-15,93.605,101.9,93.11,98.4002,62325,1967594.35,752867.6567,69.29556175,567114674.4,1967594.35,11419216.56,4.019758319,33,-80.52016194,11,467.7298837,89.98946082,0.739050909,-80.52016194,26896.664,26977.18416,662416.0281,206773.2824,303376.3285,1.467193077,1.867379444,214783,224903,131587,114417,80559,10096,1339,94,1,1775036
2013-07-16,98.8903,99.8623,96.1416,97.4508,66221,2031114.368,481416.2638,68.90984691,567997869.3,2031114.368,11423316.56,5.391628694,39,12823.75822,4,468.3840302,90.56982497,0.851045154,12823.75822,35591.84756,22768.08935,893780.5571,308493.8881,291875.633,0.946131007,1.874550908,214816,225624,132496,115660,80474,10079,1343,93,1,1778061
2013-07-17,96.71,99.97,96.18,98.5,63007,1889812.767,642867.3495,75.67707704,569096664.2,1889812.767,11427916.56,6.560596203,58,2305.67164,41,469.0299117,91.22533402,0.870878372,2305.67164,25591.37451,23285.70287,990708.7978,290774.5261,332796.4399,1.144517177,1.847346983,214983,226080,133462,117196,80574,10030,1346,93,1,1781474
2013-07-18,98.5,98.8,86.2,90.58,63178,3146987.585,-1485728.492,58.66140829,567979807.3,3146987.585,11431941.56,4.814369696,23,-22161.12815,9,469.5893095,91.90478328,0.676719043,-22161.12815,18610.73099,40771.85914,938224.8848,399423.2673,217291.1711,0.544012302,1.743367947,215205,226743,134446,116398,80636,10048,1336,94,1,1783016
2013-07-19,90.0689,95.2001,87.8,92.17,58759,2438991.138,-592755.5112,71.1844945,567774052.7,2438991.138,11436216.56,4.826908325,34,-145.2324125,6,470.200311,92.54161342,0.675196143,-145.2324125,21970.86197,22116.09438,775471.8121,300446.4126,313416.8997,1.043170717,1.732611535,215404,227339,135747,117824,80595,10044,1340,95,1,1786810
2013-07-20,92,93.1,89.2711,89.3901,52400,2599014.522,-92446.40954,96.9529862,568108871.6,2599014.522,11440866.56,3.955944747,16,-869.6649946,2,470.7818358,93.23274845,0.667320327,-869.6649946,8350.292801,9219.957795,466818.3802,163812.8165,185430.8492,1.131967896,1.762649431,215843,227433,135225,117586,80637,9977,1345,96,1,1789027
2013-07-21,89.8214,91.95,88,90.7573,51123,2685238.022,-221528.3429,125.5349326,568333195,2685238.022,11445841.56,5.174554262,24,-220.1057543,4,471.3423749,93.94513212,0.665107253,-220.1057543,10745.72368,10965.82944,471797.9851,209207.01,140306.0852,0.670656711,1.73830816,215817,228083,135855,116965,80919,9946,1347,96,1,1790341
2013-07-22,91.998,91.998,90.0754,91.61,60318,3565898.313,-84893.03363,89.47541599,568623757.4,3565898.313,11449966.56,6.654089908,178,303.5874829,16,471.8609648,94.55773494,0.667519066,303.5874829,12053.94013,11750.35264,851508.8319,266309.6291,290805.868,1.091984052,1.754324905,216195,228415,136253,118444,80594,9949,1351,95,1,1793705
2013-07-23,91.6,96.8193,91.6,95.5585,64299,2589769.545,465351.4866,86.50712002,569424076,2589769.545,11453491.56,6.923813697,55,-1482.07782,13,472.4894877,95.18657906,0.654373661,-1482.07782,20098.2369,21580.31472,916708.8414,200630.5082,359213.4601,1.790422919,1.775381212,216787,228135,136915,119980,80743,9974,1357,94,1,1796814
2013-07-24,95.5585,95.99,93,94.51,65888,1934967.389,212329.7853,94.79936701,570011625,1934967.389,11457466.56,6.962763346,63,-2431.030849,8,473.1565044,95.89450091,0.632928761,-2431.030849,13431.94531,15862.97616,841520.6846,313780.4829,301008.319,0.959295863,1.78826751,216975,228336,137163,120806,80292,9946,1358,95,1,1798245
